anime_id,Titulo,Titulo en ingles,Titulo en japones,Link de portada,Tipo,Numero de episodios,Fechas de emision,Categoria,Puntuacion general,Posicionamiento,Popularidad,Miembros,Favoritos,Temporada de emision,Productores,Licencias,Estudio,Genero
870,Dragon Half,Sin Titulo,ドラゴンハーフ,https://myanimelist.cdn-dena.com/images/anime/12/14220.jpg,OVA,2,"Mar 26, 1993 to May 28, 1993",R+ - Mild Nudity,6.99,3592.0,3222,13736,61,Desconocida,Kadokawa Shoten,"ADV Films, Discotek Media",Production I.G,"Comedy, Fantasy, Parody"
1584,Stratos 4 Advance Kanketsu-hen,Sin Titulo,ストラトス・フォー アドヴァンス 完結編,https://myanimelist.cdn-dena.com/images/anime/13/59213.jpg,OVA,2,"Sep 22, 2006 to Oct 22, 2006",PG-13 - Teens 13 or older,7.04,3429.0,6722,2136,2,Desconocida,Bandai Visual,Anonimo,Anonimo,"Comedy, Military, Sci-Fi"
244,Agatha Christie no Meitantei Poirot to Marple,Agatha Christie&#039;s Great Detectives Poirot and Marple,アガサ・クリスティーの名探偵ポワロとマープル,https://myanimelist.cdn-dena.com/images/anime/6/3149.jpg,TV,39,"Jul 4, 2004 to May 15, 2005",G - All Ages,6.94,3761.0,4944,4822,13,Summer 2004,Anonimo,Anonimo,OLM,"Historical, Mystery"
2614,Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,Sin Titulo,未来少年コナン特別篇　巨大機ギガントの復活,https://myanimelist.cdn-dena.com/images/anime/4/17369.jpg,Movie,1,"Mar 11, 1984",PG-13 - Teens 13 or older,6.86,4080.0,8302,984,2,Desconocida,Anonimo,Anonimo,Nippon Animation,"Sci-Fi, Adventure, Drama"
35880,Yowamushi Pedal: Re:Generation,Sin Titulo,弱虫ペダル Re:GENERATION,https://myanimelist.cdn-dena.com/images/anime/1926/90708.jpg,Movie,1,"Oct 13, 2017",PG-13 - Teens 13 or older,6.94,3798.0,6286,2616,2,Desconocida,Anonimo,Anonimo,TMS Entertainment,"Comedy, Sports, Drama, Shounen"
21325,Pupipo!,Sin Titulo,プピポー！,https://myanimelist.cdn-dena.com/images/anime/11/58853.jpg,TV,15,"Dec 21, 2013 to Mar 29, 2014",PG - Children,6.87,4049.0,3074,14937,30,Winter 2014,TV Tokyo,Anonimo,AIC Plus+,"Slice of Life, Comedy, Supernatural, School"
36934,Captain Tsubasa (2018),Sin Titulo,キャプテン翼,https://myanimelist.cdn-dena.com/images/anime/1866/91270.jpg,TV,0,"Apr 3, 2018 to ?",G - All Ages,7.73,1055.0,2200,28040,75,Spring 2018,Anonimo,Viz Media,David Production,"Action, Sports, Shounen"
30365,Shinmai Maou no Testament Burst OVA,Sin Titulo,新妹魔王の契約者 BURST,https://myanimelist.cdn-dena.com/images/anime/8/81185.jpg,OVA,1,"Jan 26, 2016",R+ - Mild Nudity,6.95,3758.0,1976,33791,29,Desconocida,Kadokawa Shoten,Anonimo,Production IMS,"Action, Harem, Demons, Romance, Ecchi, Fantasy"
9982,Fairy Tail OVA,Sin Titulo,フェアリーテイル OVA,https://myanimelist.cdn-dena.com/images/anime/10/65661.jpg,OVA,5,"Apr 15, 2011 to Jun 17, 2013",PG-13 - Teens 13 or older,7.75,983.0,818,106330,478,Desconocida,Anonimo,Anonimo,"Satelight, A-1 Pictures","Comedy, Magic, Ecchi, Fantasy, Shounen"
24175,Nozo x Kimi,Sin Titulo,ノゾ×キミ,https://myanimelist.cdn-dena.com/images/anime/10/67123.jpg,OVA,3,"Aug 18, 2014 to Feb 18, 2015",R+ - Mild Nudity,6.58,5295.0,2760,18590,23,Desconocida,Anonimo,Anonimo,Zexcs,"Comedy, Ecchi, Romance, School, Shounen"
15673,Tell Your World,Sin Titulo,Tell Your World,https://myanimelist.cdn-dena.com/images/anime/2/42663.jpg,Music,1,"Mar 12, 2012",G - All Ages,6.96,3720.0,5680,3408,6,Desconocida,Toy&#039;s Factory,Anonimo,Anonimo,Music
312,Ace wo Nerae!: Final Stage,Sin Titulo,「エースをねらえ！」 —ファイナル・ステージ—,https://myanimelist.cdn-dena.com/images/anime/6/71784.jpg,OVA,12,"Oct 25, 1989 to Apr 25, 1990",PG-13 - Teens 13 or older,6.51,5539.0,8351,957,2,Desconocida,Tokyo Movie Shinsha,Anonimo,Anonimo,"Action, Drama, Sports"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,My Teen Romantic Comedy SNAFU TOO!,やはり俺の青春ラブコメはまちがっている。続,https://myanimelist.cdn-dena.com/images/anime/11/75376.jpg,TV,13,"Apr 3, 2015 to Jun 26, 2015",PG-13 - Teens 13 or older,8.29,254.0,150,356402,9592,Spring 2015,"TBS, Marvelous AQL, NBCUniversal Entertainment Japan",Sentai Filmworks,feel.,"Slice of Life, Comedy, Drama, Romance, School"
29085,Sei Yariman Sisters Pakopako Nikki The Animation,Sin Titulo,聖ヤリマンシスターズ パコパコ日記 THE ANIMATION,https://myanimelist.cdn-dena.com/images/anime/3/69995.jpg,OVA,1,"Mar 27, 2015",Rx - Hentai,6.87,Desconocido,5426,3793,17,Desconocida,Pink Pineapple,Anonimo,G-Lam,Hentai
7113,30th Gundam Perfect Mission,Sin Titulo,30th GUNDAM PERFECT MISSION,https://myanimelist.cdn-dena.com/images/anime/9/63385.jpg,OVA,1,"Aug 25, 2009",G - All Ages,7.02,3482.0,5012,4667,13,Desconocida,Anonimo,Anonimo,Sunrise,"Mecha, Sci-Fi"
4087,Michiko to Hatchin,Michiko & Hatchin,ミチコとハッチン,https://myanimelist.cdn-dena.com/images/anime/10/59535.jpg,TV,22,"Oct 16, 2008 to Mar 19, 2009",R - 17+ (violence & profanity),7.88,743.0,841,103432,1417,Fall 2008,"Media Factory, Shochiku, Yomiko Advertising, Fuji TV",Funimation,Manglobe,"Action, Adventure"
16512,Devil Survivor 2 The Animation,Devil Survivor 2 The Animation,デビルサバイバー２ THE ANIMATION,https://myanimelist.cdn-dena.com/images/anime/11/47191.jpg,TV,13,"Apr 5, 2013 to Jun 28, 2013",R - 17+ (violence & profanity),7.02,3491.0,681,123859,491,Spring 2013,"Mainichi Broadcasting System, Pony Canyon, Showgate, Index",Sentai Filmworks,Bridge,"Action, Demons, Supernatural"
2602,Kenkou Zenrakei Suieibu Umishou,Sin Titulo,ケンコー全裸系水泳部 ウミショー,https://myanimelist.cdn-dena.com/images/anime/7/73477.jpg,TV,13,"Jul 4, 2007 to Sep 26, 2007",PG-13 - Teens 13 or older,7.22,2725.0,2143,29296,84,Summer 2007,"Geneon Universal Entertainment, Marvelous, Pony Canyon, Pony Canyon Enterprise",Anonimo,Artland,"Comedy, Sports, Ecchi, School, Shounen"
5994,Midoriyama Koukou Koushien-hen,Sin Titulo,緑山高校 甲子園編,https://myanimelist.cdn-dena.com/images/anime/8/75589.jpg,OVA,10,"Sep 25, 1989 to Dec 16, 1990",PG-13 - Teens 13 or older,7.04,11241.0,11387,187,0,Desconocida,Animaruya,Anonimo,Anonimo,"Comedy, School, Sports"
23979,Something Great Chizu ni Nai Machi,Sin Titulo,Something Great サムシング グレート 地図にない町,https://myanimelist.cdn-dena.com/images/anime/13/62181.jpg,Movie,1,"Feb 4, 2006",G - All Ages,8.0,12170.0,12263,134,0,Desconocida,Anonimo,Anonimo,Anonimo,Slice of Life
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,Road to Ninja: Naruto the Movie,ROAD TO NINJA NARUTO THE MOVIE,https://myanimelist.cdn-dena.com/images/anime/6/51863.jpg,Movie,1,"Jul 28, 2012",PG-13 - Teens 13 or older,7.82,847.0,664,126060,225,Desconocida,"TV Tokyo, Aniplex, Dentsu, Toho, Shueisha",Viz Media,Studio Pierrot,"Action, Super Power, Adventure, Martial Arts, Shounen"
4872,Goku Sayonara Zetsubou Sensei,Goodbye Mr. Despair OAD,獄・さよなら絶望先生,https://myanimelist.cdn-dena.com/images/anime/10/14336.jpg,OVA,3,"Oct 17, 2008 to Feb 17, 2009",R - 17+ (violence & profanity),7.92,658.0,1612,46299,89,Desconocida,Anonimo,Anonimo,Shaft,"Comedy, Parody, School"
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,Sin Titulo,好きなものは好きだからしょうがない!! 温泉に行こう!,https://myanimelist.cdn-dena.com/images/anime/8/78436.jpg,Special,1,"Sep 23, 2005",PG-13 - Teens 13 or older,6.58,5301.0,7164,1732,2,Desconocida,"Bandai Visual, Lantis, Movic",Media Blasters,Zexcs,"Comedy, School, Shoujo, Shounen Ai, Slice of Life"
10276,Tennis no Ouji-sama: Mini Theater,Sin Titulo,テニスの王子様,https://myanimelist.cdn-dena.com/images/anime/9/28332.jpg,Special,3,"Dec 22, 2009",PG-13 - Teens 13 or older,7.05,3391.0,5719,3354,2,Desconocida,M.S.C,Anonimo,Anonimo,Comedy
5140,Karaoke Senshi Mike-tarou,Sin Titulo,カラオケ戦士 マイク次郎,https://myanimelist.cdn-dena.com/images/anime/9/69565.jpg,TV,20,"Apr 4, 1994 to Mar 11, 1995",PG-13 - Teens 13 or older,6.96,10775.0,11212,201,2,Spring 1994,Studio Kikan,Anonimo,Anonimo,"Kids, Music"
34754,Rilu Rilu Fairilu: Yousei no Door,Sin Titulo,リルリルフェアリル～妖精のドア～,https://myanimelist.cdn-dena.com/images/anime/7/83790.jpg,TV,59,"Feb 6, 2016 to Mar 25, 2017",G - All Ages,6.75,4547.0,7955,1182,7,Winter 2016,Anonimo,Anonimo,Studio Deen,"Slice of Life, Magic, Fantasy"
6438,Detective Conan OVA 09: The Stranger in 10 Years...,Sin Titulo,名探偵コナン～10年後の異邦人[ストレンジャー]～,https://myanimelist.cdn-dena.com/images/anime/5/14746.jpg,OVA,1,"Jun 17, 2009",PG-13 - Teens 13 or older,8.05,484.0,3360,12477,13,Desconocida,Anonimo,Anonimo,TMS Entertainment,"Adventure, Comedy, Mystery, Police, Shounen"
72,Full Metal Panic? Fumoffu,Full Metal Panic? Fumoffu,フルメタル・パニック? ふもっふ,https://myanimelist.cdn-dena.com/images/anime/4/75260.jpg,TV,12,"Aug 26, 2003 to Oct 18, 2003",PG-13 - Teens 13 or older,8.16,357.0,365,204094,2665,Summer 2003,"Tatsunoko Production, Kadokawa Shoten, Fuji TV, Imagica, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Happinet Pictures, Animation Do","ADV Films, Funimation",Kyoto Animation,"Action, Comedy, School"
2800,Candy Candy,Sin Titulo,キャンディ・キャンディ,https://myanimelist.cdn-dena.com/images/anime/4/35051.jpg,TV,115,"Oct 1, 1976 to Feb 2, 1979",G - All Ages,7.58,1395.0,3080,14916,224,Fall 1976,Anonimo,Anonimo,Toei Animation,"Slice of Life, Drama, Shoujo"
20505,Kimi to Boku,Everlasting Heart,キミとボク,https://myanimelist.cdn-dena.com/images/anime/5/54461.jpg,ONA,1,"May 14, 2001",G - All Ages,7.25,2617.0,7132,1756,13,Desconocida,Universal Radio Studio,Anonimo,Anonimo,"Slice of Life, Drama"
10827,Wizard Girl Ambitious,Sin Titulo,ウィザードガール。アンビシャス,https://myanimelist.cdn-dena.com/images/anime/2/29892.jpg,OVA,1,"Aug 26, 2011",Rx - Hentai,6.82,Desconocido,4087,7794,36,Desconocida,Anonimo,Anonimo,PoRO,"Fantasy, Hentai"
20047,Sakura Trick,Sakura Trick,桜Trick,https://myanimelist.cdn-dena.com/images/anime/2/56189.jpg,TV,12,"Jan 10, 2014 to Mar 28, 2014",PG-13 - Teens 13 or older,7.15,3008.0,567,146435,1165,Winter 2014,"Pony Canyon, TBS",Sentai Filmworks,Studio Deen,"Slice of Life, Comedy, Romance, School, Seinen, Shoujo Ai"
25537,Fate/stay night Movie: Heaven&#039;s Feel - I. Presage Flower,Fate/stay night: Heaven&#039;s Feel - I. Presage Flower,劇場版「Fate/stay night [Heaven&#039;s Feel] Ⅰ.presage flower」,https://myanimelist.cdn-dena.com/images/anime/5/87106.jpg,Movie,1,"Oct 14, 2017",R - 17+ (violence & profanity),8.47,118.0,853,103970,694,Desconocida,"Aniplex, Notes",Aniplex of America,ufotable,"Action, Fantasy, Magic, Supernatural"
36439,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,Sin Titulo,劇場版 ソードアート・オンライン -オーディナル・スケール- おふらいん,https://myanimelist.cdn-dena.com/images/anime/12/87940.jpg,Special,1,"Sep 27, 2017",PG-13 - Teens 13 or older,7.23,2749.0,4650,5676,25,Desconocida,Anonimo,Anonimo,Anonimo,Comedy
386,H2,Sin Titulo,Ｈ２[エイチ・ツー],https://myanimelist.cdn-dena.com/images/anime/1/386.jpg,TV,41,"Jun 1, 1995 to Mar 21, 1996",PG-13 - Teens 13 or older,7.36,2182.0,4682,5563,14,Summer 1995,Asahi Broadcasting,Anonimo,Production Reed,"Comedy, Romance, Shounen, Sports"
33242,IS: Infinite Stratos 2 - Infinite Wedding,Sin Titulo,IS〈インフィニット・ストラトス〉2 インフィニット・ウエディング,https://myanimelist.cdn-dena.com/images/anime/12/81040.jpg,Special,1,"Jun 30, 2016",PG-13 - Teens 13 or older,6.55,5414.0,3341,12646,17,Desconocida,Anonimo,Sentai Filmworks,8bit,"Harem, Comedy, Romance"
34375,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,Sin Titulo,結城友奈は勇者である -鷲尾須美の章- 第２章「たましい」,https://myanimelist.cdn-dena.com/images/anime/9/86480.jpg,Movie,1,"Apr 15, 2017",PG-13 - Teens 13 or older,7.94,638.0,4258,7043,21,Desconocida,Pony Canyon,Anonimo,Studio Gokumi,"Drama, Fantasy, Magic, Slice of Life"
16700,Higurashi no Naku Koro ni Kaku: Outbreak,Sin Titulo,ひぐらしのなく頃に拡〜アウトブレイク〜,https://myanimelist.cdn-dena.com/images/anime/12/51063.jpg,OVA,1,"Aug 15, 2013",R - 17+ (violence & profanity),7.35,2232.0,1738,41284,80,Desconocida,"Geneon Universal Entertainment, Frontier Works, Sotsu, Daiichi Shokai CO., LTD",Anonimo,Studio Deen,"Horror, Mystery, Psychological, Thriller"
33208,Utawarerumono: Itsuwari no Kamen Specials,Sin Titulo,うたわれるもの 偽りの仮面,https://myanimelist.cdn-dena.com/images/anime/5/79799.jpg,Special,2,"Mar 30, 2016 to Jun 29, 2016",PG-13 - Teens 13 or older,6.68,4867.0,6089,2845,3,Desconocida,Anonimo,Sentai Filmworks,Anonimo,"Comedy, Fantasy"
6948,Bakemonogatari Recap,Sin Titulo,化物語,https://myanimelist.cdn-dena.com/images/anime/11/65863.jpg,Special,1,"Aug 7, 2009",R - 17+ (violence & profanity),7.38,2095.0,1934,34951,40,Desconocida,Anonimo,Anonimo,Shaft,"Mystery, Romance, Supernatural"
4154,Time Bokan Series: Yattodetaman,Firebird,タイムボカンシリーズ　ヤットデタマン,https://myanimelist.cdn-dena.com/images/anime/5/7645.jpg,TV,52,"Feb 7, 1981 to Feb 6, 1982",PG-13 - Teens 13 or older,6.55,5427.0,7836,1247,0,Winter 1981,Anonimo,Anonimo,Tatsunoko Production,"Action, Adventure, Comedy, Fantasy, Mecha"
25517,Magic Kaito 1412,Sin Titulo,まじっく快斗1412,https://myanimelist.cdn-dena.com/images/anime/3/67807.jpg,TV,24,"Oct 4, 2014 to Mar 28, 2015",PG-13 - Teens 13 or older,7.96,603.0,1330,61111,605,Fall 2014,"Aniplex, Yomiuri Telecasting, DAX Production",Anonimo,A-1 Pictures,"Adventure, Comedy, Romance, Shounen"
5962,Metal Fight Beyblade,Metal Fight Beyblade,メタルファイト ベイブレード,https://myanimelist.cdn-dena.com/images/anime/13/21387.jpg,TV,51,"Apr 5, 2009 to Mar 28, 2010",PG - Children,6.7,4768.0,2481,22930,125,Spring 2009,Anonimo,Nelvana,"Tatsunoko Production, SynergySP, Seven","Adventure, Comedy, Sports"
2283,Red Baron,Sin Titulo,レッドバロン,https://myanimelist.cdn-dena.com/images/anime/1/2519.jpg,TV,49,"Apr 5, 1994 to Mar 28, 1995",PG-13 - Teens 13 or older,7.23,2693.0,7291,1630,9,Spring 1994,"TV Asahi, Tokyo Movie Shinsha",Anonimo,Anonimo,"Action, Mecha, Sci-Fi, Shounen"
34798,Yuru Camp△,Laid-Back Camp,ゆるキャン△,https://myanimelist.cdn-dena.com/images/anime/4/89877.jpg,TV,12,"Jan 4, 2018 to Mar 22, 2018",PG-13 - Teens 13 or older,8.35,195.0,777,111440,1693,Winter 2018,"AT-X, Sony Music Communications, MAGES., 81 Produce, BS11, Furyu, Crunchyroll SC Anime Fund",Anonimo,C-Station,"Slice of Life, Comedy"
10161,No.6,No. 6,NO.6［ナンバー・シックス］,https://myanimelist.cdn-dena.com/images/anime/2/29759.jpg,TV,11,"Jul 8, 2011 to Sep 16, 2011",R - 17+ (violence & profanity),7.72,1064.0,330,221312,5542,Summer 2011,"Aniplex, Dentsu, Kodansha, Fuji TV",Sentai Filmworks,Bones,"Action, Sci-Fi, Mystery, Drama"
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,Sin Titulo,新・聖ヤリマン学園援交日記 THE ANIMATION,https://myanimelist.cdn-dena.com/images/anime/5/63421.jpg,OVA,1,"Jun 27, 2014",Rx - Hentai,6.63,Desconocido,5502,3693,9,Desconocida,Pink Pineapple,Anonimo,Seven,Hentai
1431,Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days,Lupin III: The Columbus Files,ルパン三世『愛のダ・カーポ ～Fujiko&#039;s Unlucky Days』,https://myanimelist.cdn-dena.com/images/anime/9/6858.jpg,Special,1,"Jul 30, 1999",PG-13 - Teens 13 or older,6.98,3645.0,5297,4036,1,Desconocida,"VAP, Tokyo Movie Shinsha, Tohokushinsha Film Corporation",Funimation,Anonimo,"Action, Adventure, Mystery, Comedy, Seinen"
33023,Touken Ranbu: Hanamaru,Touken Ranbu - Hanamaru,刀剣乱舞-花丸-,https://myanimelist.cdn-dena.com/images/anime/6/81989.jpg,TV,12,"Oct 3, 2016 to Dec 19, 2016",PG-13 - Teens 13 or older,6.89,3972.0,1536,49917,359,Fall 2016,"Marvelous, Nitroplus, Delfi Sound, TOHO animation, Good Smile Company, DMM.com",Funimation,Doga Kobo,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy"
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,Gash Bell The 1st Movie: Unlisted Demon,劇場版 金色のガッシュベル!! 101番目の魔物,https://myanimelist.cdn-dena.com/images/anime/5/15308.jpg,Movie,1,"Aug 7, 2004",PG-13 - Teens 13 or older,7.39,2073.0,4740,5387,3,Desconocida,Anonimo,Discotek Media,Toei Animation,"Adventure, Shounen, Supernatural"
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,Sin Titulo,機動戦士ガンダム 第08MS小隊 三次元との戦い,https://myanimelist.cdn-dena.com/images/anime/6/47409.jpg,Special,1,"Feb 22, 2013",PG-13 - Teens 13 or older,7.19,2860.0,4897,4936,1,Desconocida,Anonimo,Anonimo,Sunrise,"Action, Mecha, Military"
2625,The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,Sin Titulo,ザ☆ドラえもんズ 怪盗ドラパン謎の挑戦状！,https://myanimelist.cdn-dena.com/images/anime/12/31266.jpg,Movie,1,"Mar 8, 1997",PG - Children,6.99,3617.0,8554,865,0,Desconocida,Anonimo,Anonimo,Shin-Ei Animation,"Kids, Fantasy, Comedy, Sci-Fi, Shounen"
12137,Robotica*Robotics,Sin Titulo,ロボティカ＊ロボティクス,https://myanimelist.cdn-dena.com/images/anime/7/89081.jpg,OVA,1,"Aug, 2010",PG-13 - Teens 13 or older,7.03,3473.0,3924,8494,50,Desconocida,CoMix Wave Films,Sentai Filmworks,Anonimo,"Slice of Life, Psychological, Sci-Fi, Shounen Ai"
962,Aria The Natural,Aria The Natural,ARIA The NATURAL,https://myanimelist.cdn-dena.com/images/anime/2/77621.jpg,TV,26,"Apr 3, 2006 to Sep 25, 2006",G - All Ages,8.26,269.0,1567,48150,616,Spring 2006,"TV Tokyo, Shochiku, Mag Garden",Nozomi Entertainment,Hal Film Maker,"Fantasy, Sci-Fi, Shounen, Slice of Life"
6162,Tailenders,Sin Titulo,テイルエンダーズ,https://myanimelist.cdn-dena.com/images/anime/4/28930.jpg,Movie,1,"Oct 16, 2009",PG-13 - Teens 13 or older,6.83,4214.0,3378,12281,16,Desconocida,Anonimo,Anonimo,Picograph,"Action, Adventure, Cars, Sci-Fi"
37611,Future Card Buddyfight Battsu: All-Star Fight,Sin Titulo,フューチャーカード バディファイト バッツ オールスターファイト,https://myanimelist.cdn-dena.com/images/anime/1784/91778.jpg,TV,0,"Apr 7, 2018 to ?",PG - Children,6.86,10142.0,10270,336,0,Spring 2018,Anonimo,Anonimo,Anonimo,Game
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",Yosuga no Sora,"ヨスガノソラ In solitude, where we are least alone.",https://myanimelist.cdn-dena.com/images/anime/5/76216.jpg,TV,12,"Oct 4, 2010 to Dec 20, 2010",R+ - Mild Nudity,6.58,5314.0,297,235514,1415,Fall 2010,"Starchild Records, Studio Mausu, GANSIS, PRA",Media Blasters,feel.,"Drama, Ecchi, Harem, Romance"
6880,Deadman Wonderland,Deadman Wonderland,デッドマン・ワンダーランド,https://myanimelist.cdn-dena.com/images/anime/9/75299.jpg,TV,12,"Apr 17, 2011 to Jul 3, 2011",R - 17+ (violence & profanity),7.41,1966.0,53,628108,5069,Spring 2011,"Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, AMG MUSIC",Funimation,Manglobe,"Action, Sci-Fi, Horror, Shounen"
3672,Tottemo! Luckyman,Sin Titulo,とっても！ラッキーマン,https://myanimelist.cdn-dena.com/images/anime/4/6393.jpg,TV,50,"Apr 6, 1994 to Mar 23, 1995",G - All Ages,6.83,4215.0,9060,655,5,Spring 1994,"TV Tokyo, Yomiko Advertising, TV Tokyo Music",Anonimo,Studio Pierrot,"Comedy, Super Power, Sci-Fi, Shounen"
14283,Vividred Operation,Vividred Operation,ビビッドレッド・オペレーション,https://myanimelist.cdn-dena.com/images/anime/3/45935.jpg,TV,12,"Jan 11, 2013 to Mar 29, 2013",R+ - Mild Nudity,6.52,5536.0,1487,52399,102,Winter 2013,"Aniplex, Mainichi Broadcasting System",Aniplex of America,A-1 Pictures,"Action, Sci-Fi, Ecchi"
7329,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,Hamtaro Movie 1: Ham Ham Land Big Adventure,とっとこハム太郎 ハムハムランド大冒険,https://myanimelist.cdn-dena.com/images/anime/9/17422.jpg,Movie,1,"Dec 15, 2001",PG - Children,6.77,4471.0,7118,1769,3,Desconocida,Shogakukan Productions,Anonimo,TMS Entertainment,"Kids, Adventure, Comedy"
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,The Ancient Magus&#039; Bride: Those Awaiting a Star,魔法使いの嫁 星待つひと,https://myanimelist.cdn-dena.com/images/anime/4/80587.jpg,OVA,3,"Sep 10, 2016 to Sep 9, 2017",PG-13 - Teens 13 or older,8.26,270.0,536,150617,553,Desconocida,"Production I.G, flying DOG",Crunchyroll,Wit Studio,"Slice of Life, Magic, Fantasy, Shounen"
4094,Batman: Gotham Knight,Batman: Gotham Knight,バットマン ゴッサムナイト,https://myanimelist.cdn-dena.com/images/anime/11/17272.jpg,OVA,6,"Jul 8, 2008",PG-13 - Teens 13 or older,7.08,3249.0,2717,19344,54,Desconocida,Cyclone Graphics inc,Warner Bros.,"Bee Train, Production I.G, Madhouse, Studio 4°C","Action, Adventure, Martial Arts"
4186,Chrome Shelled Regios,Chrome Shelled Regios,鋼殻のレギオス,https://myanimelist.cdn-dena.com/images/anime/9/12238.jpg,TV,24,"Jan 11, 2009 to Jun 21, 2009",R - 17+ (violence & profanity),7.51,1603.0,636,132270,958,Winter 2009,AMG MUSIC,Funimation,Zexcs,"Action, Adventure, Fantasy, School, Sci-Fi"
13183,Fate/Zero Remix,Sin Titulo,フェイト/ゼロ Remix,https://myanimelist.cdn-dena.com/images/anime/6/37081.jpg,Special,2,"Mar 25, 2012 to Apr 1, 2012",R - 17+ (violence & profanity),7.2,2806.0,3138,14421,10,Desconocida,"Aniplex, Nitroplus, Aniplex of America",Anonimo,ufotable,"Action, Fantasy, Supernatural"
37272,Kujira no Kora wa Sajou ni Manabu!,Sin Titulo,クジラの子らは砂上に学ぶ!,https://myanimelist.cdn-dena.com/images/anime/1857/90626.jpg,Special,2,"Jan 26, 2018 to Mar 23, 2018",PG-13 - Teens 13 or older,6.91,3880.0,4902,4922,3,Desconocida,Anonimo,Anonimo,J.C.Staff,"Mystery, Comedy, Drama, Fantasy, School, Shoujo"
1631,Eureka Seven: Navigation ray=out,Sin Titulo,"緊急特番 ナビゲーション ""ray=out""",https://myanimelist.cdn-dena.com/images/anime/4/14506.jpg,Special,1,"Jan 29, 2006",PG-13 - Teens 13 or older,7.05,3365.0,3695,9876,15,Desconocida,Anonimo,Anonimo,Bones,"Sci-Fi, Mecha"
108,Ou Dorobou Jing in Seventh Heaven,Jing: King of Bandits - Seventh Heaven,王ドロボウ JING in Seventh Heaven,https://myanimelist.cdn-dena.com/images/anime/5/30325.jpg,OVA,3,"Jan 21, 2004 to Apr 28, 2004",PG-13 - Teens 13 or older,7.39,2081.0,3707,9816,24,Desconocida,Aniplex,"ADV Films, Funimation",Studio Deen,"Adventure, Fantasy, Psychological, Comedy, Shounen"
22819,Aikatsu! Movie,Sin Titulo,劇場版 アイカツ！アイドルカツドウ！,https://myanimelist.cdn-dena.com/images/anime/2/68463.jpg,Movie,1,"Dec 13, 2014",PG - Children,7.42,1918.0,5241,4149,23,Desconocida,Anonimo,Anonimo,Sunrise,"Slice of Life, Music, School, Shoujo"
381,Fushigi Yuugi OVA 2,Mysterious Play OVA 2,ふしぎ遊戯　第二部,https://myanimelist.cdn-dena.com/images/anime/1591/92444.jpg,OVA,6,"May 25, 1997 to Oct 25, 1998",PG-13 - Teens 13 or older,7.35,2227.0,3059,15046,73,Desconocida,Anonimo,"Media Blasters, Geneon Entertainment USA",Studio Pierrot,"Adventure, Fantasy, Martial Arts, Romance, Historical, Drama, Shoujo"
612,PetoPeto-san,Sin Titulo,ぺとぺとさん,https://myanimelist.cdn-dena.com/images/anime/13/19516.jpg,TV,13,"Jul 9, 2005 to Oct 1, 2005",PG-13 - Teens 13 or older,6.6,5222.0,4995,4707,8,Summer 2005,"Mellow Head, Genco, Media Factory, Toshiba Entertainment",Anonimo,Xebec,"Comedy, Fantasy, Romance, School"
32895,Chijoku no Seifuku,Sin Titulo,恥辱の制服,https://myanimelist.cdn-dena.com/images/anime/8/80024.jpg,OVA,2,"May 20, 2016 to Jun 17, 2016",Rx - Hentai,6.94,Desconocido,5508,3677,9,Desconocida,Bishop,Anonimo,T-Rex,Hentai
476,Ginban Kaleidoscope,Skating Rink Kaleidoscope,銀盤カレイドスコープ,https://myanimelist.cdn-dena.com/images/anime/8/19926.jpg,TV,12,"Oct 9, 2005 to Dec 25, 2005",PG-13 - Teens 13 or older,7.44,1845.0,1923,35280,157,Fall 2005,Aniplex,Anonimo,Karaku,"Sports, Supernatural, Drama, Romance"
1771,Ring ni Kakero 1: Nichibei Kessen-hen,Ring ni Kakero 1 Episode: The Pacific War,リングにかけろ1 日米決戦編,https://myanimelist.cdn-dena.com/images/anime/1/1771.jpg,TV,12,"Apr 6, 2006 to Jun 12, 2006",PG-13 - Teens 13 or older,6.75,4548.0,7762,1289,13,Spring 2006,Marvelous,Anonimo,Toei Animation,"Action, Sports, Shounen"
